worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.7663599999999999,0.12109380826450211,0.0,0.0,Machines-Ensemble,93.38511805054297,7.638254326182936,34.77185420722565,4.759826215281264,80.4368285459375,3.9642480478298463,20.0,0.7,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.22910000000000003,0.08014018966785642,9.22976,4.486632325297004,Hybrid-Ensemble,96.07442565348609,2.254436490531012,76.50356473166705,12.446170909003104,93.50389369254577,1.9763832355803157,20.0,0.7,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.75886,0.15682346890692092,0.0,0.0,Machines-Ensemble,94.14549968849975,8.208874948804414,34.29778010142269,4.0858633243883045,80.78619180153468,4.795223845186318,20.0,0.9,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.23092,0.058002703385273344,8.450199999999999,3.5114957952416805,Hybrid-Ensemble,95.53324835407051,1.919875427773785,78.5722766154853,11.049487369363009,93.40879871083722,1.5578726813138577,20.0,0.9,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.22416,0.08575998134328155,9.057820000000001,1.7341148253792191,Crowd-Ensemble,94.23659367292763,3.1776391385008043,86.9862387360822,7.382136230232706,93.42873294136251,2.510045171866741,0.0,0.0,0.95,20,1000,70,0.3,4,
5,5,10,0.54842,0.14476976065463396,0.0,0.0,Machines-Ensemble,93.27989941450312,4.022601624953776,47.42482634273054,7.843962018857458,85.35223213251729,3.795775454571153,20.0,0.0,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.20670000000000002,0.07197923311622598,9.359800000000002,5.063366903553405,Hybrid-Ensemble,96.17711446478755,2.6505251873053437,79.73232119227445,11.587539151812821,94.10280740257139,1.98927663995554,20.0,0.0,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.7379799999999999,0.15428343916311948,0.0,0.0,Machines-Ensemble,89.0532480728496,6.254655999192103,42.14840233529501,6.422674827537763,80.4551531985881,4.267205766619925,20.0,0.2,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.21520000000000003,0.05221034380273702,10.63564,4.866914705478204,Hybrid-Ensemble,96.36556889520418,2.1546486367384787,76.73250768495271,11.157416321958223,93.87786128258001,1.4559834152279179,20.0,0.2,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.76476,0.1283759416713272,0.0,0.0,Machines-Ensemble,90.4775418926041,6.983450029464196,38.66170275159229,5.725164213222628,80.12166997271748,3.9916100671353036,20.0,0.3,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.24432,0.07487013823948771,10.373339999999999,5.338251274003501,Hybrid-Ensemble,95.19923461528536,2.9189558820099846,77.98659973163264,10.787557142164381,93.02709757057963,2.1863671568612006,20.0,0.3,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.7948999999999999,0.17961639680162833,0.0,0.0,Machines-Ensemble,91.7130119241754,9.961586743654642,35.56853628799045,5.737858729846719,79.44380636576962,5.901221325939649,20.0,0.5,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.22369999999999998,0.05100833265261667,10.64568,3.6929461433386757,Hybrid-Ensemble,95.84232593803473,1.9810979855537332,77.14127481081499,9.84916703821884,93.56791314755004,1.5119405215900361,20.0,0.5,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.7746400000000001,0.1293562151579892,0.0,0.0,Machines-Ensemble,92.48982425340876,8.514333423913028,35.39634135521594,5.2362439681626896,79.98163833043193,4.338370367523983,20.0,0.7,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.22490000000000002,0.06784224347705492,10.02134,3.6450575557047107,Hybrid-Ensemble,95.57484304488881,2.741851536865201,78.65627895604203,10.306431222182265,93.51413613623312,1.9139584056513252,20.0,0.7,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.74008,0.1305857327582152,0.0,0.0,Machines-Ensemble,95.26084696516375,7.526411468850749,33.34783761223178,3.7465402913451618,81.07202201714804,4.1984698201606765,20.0,0.9,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.22246,0.06788201823752738,10.4704,5.447947514431467,Hybrid-Ensemble,95.8286063415663,2.14393658277158,78.0821506575531,11.761437219422225,93.55121763678346,1.8423256666094325,20.0,0.9,0.95,20,1000,70,0.3,4,"[0.5, 0.8]"
5,5,10,0.21436,0.09326473288440813,12.099340000000002,6.170502461258726,Crowd-Ensemble,95.16131290283238,3.307967913340959,84.06344378263748,10.850415617719474,93.78194237515243,2.645189923243576,0.0,0.0,0.95,20,1000,100,0.3,4,
5,5,10,0.56154,0.11557892714504665,0.0,0.0,Machines-Ensemble,93.11987954932785,4.233504991572655,47.010057829103296,7.8274427836055835,85.0233720626576,2.9660978326713243,20.0,0.0,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.20416,0.08349260086977767,13.15906,8.78450610429522,Hybrid-Ensemble,96.61153800039591,2.528747404249965,77.93881030833958,12.159496036439931,94.18863825867753,2.3221476864347492,20.0,0.0,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.7155400000000001,0.15885606189251955,0.0,0.0,Machines-Ensemble,90.34429357069638,7.174793843442764,40.942278011425216,6.925075631572351,80.85473295103105,4.722796988549538,20.0,0.2,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.2205,0.06229197380080357,13.76198,7.552890764442446,Hybrid-Ensemble,96.16585800515399,2.4334328303043935,76.35657026511966,11.387968770621502,93.64127940692327,1.6460806077362726,20.0,0.2,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.82234,0.17849735124085175,0.0,0.0,Machines-Ensemble,87.42963282397672,8.87165352833604,39.62230891139527,5.738558133731457,78.18785314778881,5.36914184227868,20.0,0.3,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.21847999999999995,0.05904447137539636,14.157,7.275302564154979,Hybrid-Ensemble,96.32347205758326,2.205086272491553,75.9165248680981,10.378791802768253,93.75404780740182,1.6153223939612171,20.0,0.3,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.79802,0.1485211755945932,0.0,0.0,Machines-Ensemble,90.49081894385766,8.807764858038691,36.56852417412576,6.178335144650878,79.038903382052,4.729115530280027,20.0,0.5,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.23695999999999998,0.07735682516753127,14.202979999999998,8.408450303093906,Hybrid-Ensemble,95.6369096110338,2.79085584050059,76.41311449610261,11.909737663681334,93.13732682004824,2.112265738634042,20.0,0.5,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.7669,0.226897443793446,0.0,0.0,Machines-Ensemble,94.0195061523684,10.842187531213693,34.228154753333236,4.49098574098413,80.5662755284536,7.385943212135608,20.0,0.7,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.22674,0.0683051418269518,12.183559999999998,5.6129689368818,Hybrid-Ensemble,95.34924348557925,2.546013784501468,80.24315869651532,9.870415735245324,93.54179933402234,1.9123069342886698,20.0,0.7,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.76134,0.142090901890304,0.0,0.0,Machines-Ensemble,93.35729668907017,7.880460202982542,34.624823668643984,3.7848150542242354,80.46671579628165,4.552929625686674,20.0,0.9,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
5,5,10,0.24073999999999998,0.06699009180468407,15.884759999999998,9.007175662903439,Hybrid-Ensemble,96.1697797474368,2.5729897715662484,73.95781490731804,13.27182410622419,93.15010973802981,1.8094389717331578,20.0,0.9,0.95,20,1000,100,0.3,4,"[0.5, 0.8]"
